subitem_id,project_code,project_code_raw,project_code_normalized,project_num,project_name,category,batch_no,publish_year,entry_type,region_raw,province,province_map_name,city_code,county_code,applicant_region_or_unit,protection_unit_raw,protection_unit_normalized,source_url,collected_at,raw_record_id,manual_review_status
subitem_12225,I-25,I-25,I-25,I-025_01_650000,玛纳斯,民间文学,1,2006,new,新疆维吾尔自治区文联民间文艺家协会,新疆维吾尔自治区,新疆维吾尔自治区,,,"新疆维吾尔自治区文联民间文艺家协会 <br /> <br /> 《玛纳斯》是柯尔克孜族的英雄史诗,描写了英雄玛纳斯及其七代子孙前仆后继、率领柯尔克孜人民与外来侵略者和各种邪恶势力进行斗争的事迹",新疆维吾尔自治区民间文艺家协会，新疆维吾尔自治区艺术研究所（新疆维吾尔自治区非物质文化遗产保护研究中心）,"新疆维吾尔自治区民间文艺家协会,新疆维吾尔自治区艺术研究所(新疆维吾尔自治区非物质文化遗产保护研究中心)",http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12225,
subitem_12231,I-26,I-26,I-26,I-026_01_654226,江格尔,民间文学,1,2006,new,新疆维吾尔自治区和布克塞尔蒙古自治县,新疆维吾尔自治区,新疆维吾尔自治区,654200,654226,"新疆维吾尔自治区和布克塞尔蒙古自治县 <br /> <br /> 《江格尔》是蒙古族英雄史诗,主要流传于中国新疆维吾尔自治区阿尔泰山一带的蒙古族聚居区",和布克赛尔蒙古自治县非物质文化遗产保护中心,和布克赛尔蒙古自治县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12231,
subitem_12229,I-26,I-26,I-26,I-026_01_652700,江格尔,民间文学,1,2006,new,新疆维吾尔自治区博尔塔拉蒙古自治州,新疆维吾尔自治区,新疆维吾尔自治区,652700,,"新疆维吾尔自治区博尔塔拉蒙古自治州 <br /> <br /> 《江格尔》是蒙古族英雄史诗,主要流传于中国新疆维吾尔自治区阿尔泰山一带的蒙古族聚居区",博尔塔拉蒙古自治州文化馆,博尔塔拉蒙古自治州文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12229,
subitem_12230,I-26,I-26,I-26,I-026_01_652800,江格尔,民间文学,1,2006,new,新疆维吾尔自治区巴音郭楞蒙古自治州,新疆维吾尔自治区,新疆维吾尔自治区,652800,,"新疆维吾尔自治区巴音郭楞蒙古自治州 <br /> <br /> 《江格尔》是蒙古族英雄史诗,主要流传于中国新疆维吾尔自治区阿尔泰山一带的蒙古族聚居区",新疆巴音郭楞蒙古自治州文化馆,新疆巴音郭楞蒙古自治州文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12230,
subitem_12228,I-26,I-26,I-26,I-026_01_650000,江格尔,民间文学,1,2006,new,新疆维吾尔自治区文联民间文艺家协会,新疆维吾尔自治区,新疆维吾尔自治区,,,"新疆维吾尔自治区文联民间文艺家协会 <br /> <br /> 《江格尔》是蒙古族英雄史诗,主要流传于中国新疆维吾尔自治区阿尔泰山一带的蒙古族聚居区",新疆维吾尔自治区民间文艺家协会,新疆维吾尔自治区民间文艺家协会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12228,
subitem_23635,I-26,I-26,I-26,I-026_10_150000,江格尔,民间文学,5,2021,extension,内蒙古自治区,内蒙古自治区,内蒙古自治区,,,内蒙古自治区,内蒙古自治区艺术研究院（内蒙古自治区非物质文化遗产保护中心）,内蒙古自治区艺术研究院(内蒙古自治区非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,23635,
subitem_12233,I-27,I-27,I-27,I-027_01_150000,格萨(斯)尔,民间文学,1,2006,new,内蒙古自治区,内蒙古自治区,内蒙古自治区,,,"内蒙古自治区 <br /> <br /> 传唱千年的史诗《格萨(斯)尔》流传于中国青藏高原的藏、蒙、土、裕固、纳西、普米等民族中,以口耳相传的方式讲述了格萨尔王降临下界后降妖除魔、抑强扶弱、统一各部,最后回归天国的英雄业绩",内蒙古自治区少数民族古籍征集研究室,内蒙古自治区少数民族古籍征集研究室,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12233,
subitem_12234,I-27,I-27,I-27,I-027_01_510000,格萨(斯)尔,民间文学,1,2006,new,四川省,四川省,四川省,,,"四川省 <br /> <br /> 传唱千年的史诗《格萨(斯)尔》流传于中国青藏高原的藏、蒙、土、裕固、纳西、普米等民族中,以口耳相传的方式讲述了格萨尔王降临下界后降妖除魔、抑强扶弱、统一各部,最后回归天国的英雄业绩",甘孜藏族自治州文化馆,甘孜藏族自治州文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12234,
subitem_12235,I-27,I-27,I-27,I-027_01_530000,格萨(斯)尔,民间文学,1,2006,new,云南省,云南省,云南省,,,"云南省 <br /> <br /> 传唱千年的史诗《格萨(斯)尔》流传于中国青藏高原的藏、蒙、土、裕固、纳西、普米等民族中,以口耳相传的方式讲述了格萨尔王降临下界后降妖除魔、抑强扶弱、统一各部,最后回归天国的英雄业绩",迪庆藏族自治州非物质文化遗产保护中心,迪庆藏族自治州非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12235,
subitem_12236,I-27,I-27,I-27,I-027_01_540000,格萨(斯)尔,民间文学,1,2006,new,西藏自治区,西藏自治区,西藏自治区,,,"西藏自治区 <br /> <br /> 传唱千年的史诗《格萨(斯)尔》流传于中国青藏高原的藏、蒙、土、裕固、纳西、普米等民族中,以口耳相传的方式讲述了格萨尔王降临下界后降妖除魔、抑强扶弱、统一各部,最后回归天国的英雄业绩",西藏自治区文化厅,西藏自治区文化厅,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12236,
subitem_12237,I-27,I-27,I-27,I-027_01_620000,格萨(斯)尔,民间文学,1,2006,new,甘肃省,甘肃省,甘肃省,,,"甘肃省 <br /> <br /> 传唱千年的史诗《格萨(斯)尔》流传于中国青藏高原的藏、蒙、土、裕固、纳西、普米等民族中,以口耳相传的方式讲述了格萨尔王降临下界后降妖除魔、抑强扶弱、统一各部,最后回归天国的英雄业绩",西北民族大学,西北民族大学,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12237,
subitem_12238,I-27,I-27,I-27,I-027_01_630000,格萨(斯)尔,民间文学,1,2006,new,青海省,青海省,青海省,,,"青海省 <br /> <br /> 传唱千年的史诗《格萨(斯)尔》流传于中国青藏高原的藏、蒙、土、裕固、纳西、普米等民族中,以口耳相传的方式讲述了格萨尔王降临下界后降妖除魔、抑强扶弱、统一各部,最后回归天国的英雄业绩",青海省文学艺术界联合会,青海省文学艺术界联合会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12238,
subitem_12239,I-27,I-27,I-27,I-027_01_650000,格萨(斯)尔,民间文学,1,2006,new,新疆维吾尔自治区,新疆维吾尔自治区,新疆维吾尔自治区,,,"新疆维吾尔自治区 <br /> <br /> 传唱千年的史诗《格萨(斯)尔》流传于中国青藏高原的藏、蒙、土、裕固、纳西、普米等民族中,以口耳相传的方式讲述了格萨尔王降临下界后降妖除魔、抑强扶弱、统一各部,最后回归天国的英雄业绩",新疆维吾尔自治区民间文艺家协会,新疆维吾尔自治区民间文艺家协会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12239,
subitem_12232,I-27,I-27,I-27,I-027_01_110000,格萨(斯)尔,民间文学,1,2006,new,中国社会科学院《格萨(斯)尔》办公室,中直单位,,,,"中国社会科学院《格萨(斯)尔》办公室 <br /> <br /> 传唱千年的史诗《格萨(斯)尔》流传于中国青藏高原的藏、蒙、土、裕固、纳西、普米等民族中,以口耳相传的方式讲述了格萨尔王降临下界后降妖除魔、抑强扶弱、统一各部,最后回归天国的英雄业绩",中国社会科学院《格萨（斯）尔》办公室,中国社会科学院《格萨(斯)尔》办公室,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12232,
subitem_12240,I-27,I-27,I-27,I-027_04_150423,格萨(斯)尔,民间文学,4,2014,extension,内蒙古自治区巴林右旗,内蒙古自治区,内蒙古自治区,150400,150423,内蒙古自治区巴林右旗,巴林右旗格斯尔文化研究发展中心,巴林右旗格斯尔文化研究发展中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12240,
subitem_12241,I-28,I-28,I-28,I-028_01_530126,阿诗玛,民间文学,1,2006,new,云南省石林彝族自治县,云南省,云南省,530100,530126,云南省石林彝族自治县 <br /> <br /> 《阿诗玛》是流传于云南省石林彝族自治县彝族支系撒尼人的叙事长诗,石林彝族自治县阿诗玛文化传承与保护中心（石林彝族自治县阿诗玛文化研究所、石林彝族自治县非物质文化遗产保护中心）,石林彝族自治县阿诗玛文化传承与保护中心(石林彝族自治县阿诗玛文化研究所、石林彝族自治县非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12241,
subitem_12242,I-29,I-29,I-29,I-029_01_630223,拉仁布与吉门索,民间文学,1,2006,new,青海省互助土族自治县,青海省,青海省,630200,630223,"青海省互助土族自治县 <br /> <br /> 《拉仁布与吉门索》是土族民间长诗,用土族口语创作并演唱,以口耳相传的方式在群众中相沿传袭,至今仍为活态的口头文学形式",互助土族自治县文化馆,互助土族自治县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12242,
subitem_12243,I-30,I-30,I-30,I-030_01_350921,畲族小说歌,民间文学,1,2006,new,福建省霞浦县,福建省,福建省,350900,350921,福建省霞浦县 <br /> <br /> 畲族小说歌发源于福建省霞浦县侯南镇白露坑村,霞浦县福宁文化艺术交流中心,霞浦县福宁文化艺术交流中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12243,
subitem_12244,I-31,I-31,I-31,I-031_01_420581,青林寺谜语,民间文学,1,2006,new,湖北省宜都市,湖北省,湖北省,420500,420581,湖北省宜都市 <br /> <br /> 青林寺村位于历史悠久、地理环境独特的湖北省宜昌市宜都高坝洲境内,宜都市文化馆（宜都市文艺创作室）,宜都市文化馆(宜都市文艺创作室),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12244,
subitem_12245,I-31,I-31,I-31,I-031_02_440515,谜语(澄海灯谜),民间文学,2,2008,extension,广东省汕头市澄海区,广东省,广东省,440500,440515,"广东省汕头市澄海区 <br /> <br /> 澄海地处粤东韩江三角洲平原,地形以平原为主,自古文风极盛,源于古代隐语、斗智炫巧的灯谜活动在当地有着较长的历史,至明清时代发展为极具地方特色的风俗文化",汕头市澄海区文化馆,汕头市澄海区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12245,
subitem_12246,I-32,I-32,I-32,I-032_02_110229,八达岭长城传说,民间文学,2,2008,new,北京市延庆县,北京市,北京市,110100,,"北京市延庆县 <br /> <br /> 位于北京市延庆县的八达岭长城历史悠久,自古以来就是军事重地及交通要道",北京市延庆区博物馆（北京市延庆区文物管理所）,北京市延庆区博物馆(北京市延庆区文物管理所),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12246,
subitem_12247,I-33,I-33,I-33,I-033_02_110107,永定河传说,民间文学,2,2008,new,北京市石景山区,北京市,北京市,110100,110107,北京市石景山区 <br /> <br /> 永定河是北京的母亲河,北京市石景山区非物质文化遗产保护中心,北京市石景山区非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12247,
subitem_12248,I-34,I-34,I-34,I-034_02_110111,杨家将传说(穆桂英传说),民间文学,2,2008,new,北京市房山区,北京市,北京市,110100,110111,北京市房山区 <br /> <br /> 杨家将传说展现了一个英雄家族的群体形象,北京市房山区燕山文化馆,北京市房山区燕山文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12248,
subitem_12249,I-34,I-34,I-34,I-034_02_140000,杨家将传说(杨家将说唱),民间文学,2,2008,new,山西省,山西省,山西省,,,山西省 <br /> <br /> 杨家将传说展现了一个英雄家族的群体形象,广灵县文化馆,广灵县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12249,
subitem_12250,I-34,I-34,I-34,I-034_04_120221,杨家将传说(杨七郎墓传说),民间文学,4,2014,extension,天津市宁河县,天津市,天津市,120100,,天津市宁河县,天津市宁河区文化馆,天津市宁河区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12250,
subitem_12251,I-35,I-35,I-35,I-035_02_140826,尧的传说,民间文学,2,2008,new,山西省绛县,山西省,山西省,140800,140826,"山西省绛县 <br /> <br /> 根据山西省绛县尧寓村村民世代传说和有关文献记载,尧王出生在尧寓村",绛县文化馆,绛县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12251,
subitem_12252,I-35,I-35,I-35,I-035_03_371702,尧的传说,民间文学,3,2011,extension,山东省菏泽市牡丹区,山东省,山东省,371700,371702,"山东省菏泽市牡丹区 <br /> <br /> 山东省菏泽古称“曹州”,牡丹区位于市区中心,是史前尧舜二帝主要活动地区之一",菏泽市牡丹区文化馆,菏泽市牡丹区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12252,
subitem_12253,I-36,I-36,I-36,I-036_02_140723,牛郎织女传说,民间文学,2,2008,new,山西省和顺县,山西省,山西省,140700,140723,"山西省和顺县 <br /> <br /> 牛郎织女传说起源于先秦时期,是我国流传最广、影响最大的民间传说之一,同《孟姜女》、《梁山伯与祝英台》和《白蛇传》并称为“四大民间传说”",和顺县文化馆,和顺县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12253,
subitem_12254,I-36,I-36,I-36,I-036_02_370323,牛郎织女传说,民间文学,2,2008,new,山东省沂源县,山东省,山东省,370300,370323,"山东省沂源县 <br /> <br /> 牛郎织女传说起源于先秦时期,是我国流传最广、影响最大的民间传说之一,同《孟姜女》、《梁山伯与祝英台》和《白蛇传》并称为“四大民间传说”",沂源县文化馆（沂源县非物质文化遗产保护中心、沂源县书画院）,沂源县文化馆(沂源县非物质文化遗产保护中心、沂源县书画院),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12254,
subitem_12255,I-36,I-36,I-36,I-036_03_610116,牛郎织女传说,民间文学,3,2011,extension,陕西省西安市长安区,陕西省,陕西省,610100,610116,"陕西省西安市长安区 <br /> <br /> 先秦时,牛郎、织女二星以星辰形象构成隐喻式的联想出现在古代典籍中,尚未构成故事情节",西咸新区沣东新城斗门街道办事处,西咸新区沣东新城斗门街道办事处,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12255,
subitem_12256,I-37,I-37,I-37,I-037_02_330100,西湖传说,民间文学,2,2008,new,浙江省杭州市,浙江省,浙江省,330100,,"浙江省杭州市 <br /> <br /> 杭州西湖传说源远流长,历代文学艺术家利用西湖民间故事材料进行改编再创作,形成了大量脍炙人口的作品",杭州图书馆,杭州图书馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12256,
subitem_12257,I-38,I-38,I-38,I-038_02_330328,刘伯温传说,民间文学,2,2008,new,浙江省文成县,浙江省,浙江省,330300,330328,"浙江省文成县 <br /> <br /> 刘基(1311—1373),字伯温,溢号文成",文成县非物质文化遗产保护中心,文成县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12257,
subitem_12258,I-38,I-38,I-38,I-038_02_331121,刘伯温传说,民间文学,2,2008,new,浙江省青田县,浙江省,浙江省,331100,331121,"浙江省青田县 <br /> <br /> 刘基(1311—1373),字伯温,溢号文成",青田县刘基研究会,青田县刘基研究会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12258,
subitem_12259,I-39,I-39,I-39,I-039_02_330700,黄初平(黄大仙)传说,民间文学,2,2008,new,浙江省金华市,浙江省,浙江省,330700,,"浙江省金华市 <br /> <br /> 黄初平(黄大仙)传说流传于浙江省金华市一带,由有关黄初平修炼得道和惩恶除害、为民造福的一系列传奇性故事构成",金华黄大仙文化研究会,金华黄大仙文化研究会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12259,
subitem_12260,I-40,I-40,I-40,I-040_02_330900,观音传说,民间文学,2,2008,new,浙江省舟山市,浙江省,浙江省,330900,,"浙江省舟山市 <br /> <br /> 浙江省舟山群岛东隅的普陀洛迦山是中国四大佛教名山之一,为闻名海内外的观音道场所在地",舟山市普陀山风景名胜区管理委员会,舟山市普陀山风景名胜区管理委员会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=1&limit=100&p=1,2026-08-06T10:14:54+00:00,12260,
