inheritor_id,name,project_code,child_num,province,match_status,matched_subitem_id,reason
inheritor_871,陈习娘,II-30,II-030_01_532529,云南省,matched,subitem_12471,child_num 精确匹配
inheritor_872,后宝云,II-31,II-031_01_532500,云南省,matched,subitem_12481,child_num 精确匹配
inheritor_873,阿家文,II-32,II-031_01_532500,云南省,matched,subitem_12481,child_num 精确匹配
inheritor_874,罗景超,II-32,II-032_01_451026,广西壮族自治区,matched,subitem_12482,child_num 精确匹配
inheritor_875,郑珉中,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_876,陈长林,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_877,吴钊,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_878,姚公白,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_879,刘赤城,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_880,李璠,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_881,吴文光,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_882,林友仁,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_883,李祥霆,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_884,龚一,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_885,齐·宝力高,II-35,II-035_01_150000,内蒙古自治区,matched,subitem_12495,child_num 精确匹配
inheritor_886,吴云龙,II-36,II-036_01_150000,内蒙古自治区,matched,subitem_12497,child_num 精确匹配
inheritor_887,特格喜都楞,II-36,II-036_01_150000,内蒙古自治区,matched,subitem_12497,child_num 精确匹配
inheritor_888,贺德义,II-37,II-037_01_410882,河南省,matched,subitem_12501,child_num 精确匹配
inheritor_889,李金海,II-37,II-037_01_410882,河南省,matched,subitem_12501,child_num 精确匹配
inheritor_890,龚代仁,II-38,II-038_01_513223,四川省,matched,subitem_12526,child_num 精确匹配
inheritor_891,刘振义,II-39,II-039_01_210000,辽宁省,matched,subitem_12527,child_num 精确匹配
inheritor_892,陆春龄,II-40,II-040_01_310000,上海市,matched,subitem_12529,child_num 精确匹配
inheritor_893,周皓,II-40,II-040_01_310000,上海市,matched,subitem_12529,child_num 精确匹配
inheritor_894,赵绍康,II-41,II-041_01_320700,江苏省,matched,subitem_12532,child_num 精确匹配
inheritor_895,刘长兰,II-41,II-041_01_320700,江苏省,matched,subitem_12532,child_num 精确匹配
inheritor_896,尹功祥,II-42,II-042_01_330683,浙江省,matched,subitem_12533,child_num 精确匹配
inheritor_897,高如丰,II-43,II-043_01_330900,浙江省,matched,subitem_12534,child_num 精确匹配
inheritor_898,陈英木,II-44,II-044_01_350100,福建省,matched,subitem_12535,child_num 精确匹配
inheritor_899,伊双来,II-45,II-045_01_370829,山东省,matched,subitem_12544,child_num 精确匹配
inheritor_900,宋光生,II-46,II-046_01_411300,河南省,matched,subitem_12548,child_num 精确匹配
inheritor_901,黄太柏,II-47,II-047_01_420506,湖北省,matched,subitem_12549,child_num 精确匹配
inheritor_902,杜海涛,II-48,II-048_01_420583,湖北省,matched,subitem_12550,child_num 精确匹配
inheritor_903,陈哲深,II-49,II-049_01_440781,广东省,matched,subitem_12552,child_num 精确匹配
inheritor_904,黄义孝,II-50,II-050_01_445100,广东省,matched,subitem_12554,child_num 精确匹配
inheritor_905,林立言,II-50,II-050_01_440500,广东省,matched,subitem_12553,child_num 精确匹配
inheritor_906,杨秀明,II-50,II-050_01_440500,广东省,matched,subitem_12553,child_num 精确匹配
inheritor_907,罗邦龙,II-51,II-051_01_441422,广东省,matched,subitem_12555,child_num 精确匹配
inheritor_908,唐佑伦,II-52,II-052_01_500113,重庆市,matched,subitem_12557,child_num 精确匹配
inheritor_909,张登洋,II-52,II-052_01_500000,重庆市,matched,subitem_12556,child_num 精确匹配
inheritor_910,刘官胜,II-53,II-053_01_500228,重庆市,matched,subitem_12559,child_num 精确匹配
inheritor_911,罗仕碧,II-54,II-054_01_433100,湖南省,matched,subitem_12560,child_num 精确匹配
inheritor_912,田隆信,II-54,II-054_01_433100,湖南省,matched,subitem_12560,child_num 精确匹配
inheritor_913,刘红升,II-55,II-055_01_130429,河北省,matched,subitem_12564,child_num 精确匹配
inheritor_914,冯月池,II-59,II-059_01_131022,河北省,matched,subitem_12569,child_num 精确匹配
inheritor_915,蔡玉润,II-59,II-059_01_130623,河北省,matched,subitem_12568,child_num 精确匹配
inheritor_916,尚学智,II-59,II-059_01_131081a,河北省,matched,subitem_12570,child_num 精确匹配
inheritor_917,胡德明,II-59,II-059_01_131081b,河北省,matched,subitem_12571,child_num 精确匹配
inheritor_918,王芳仁,II-60,II-060_01_520423,贵州省,matched,subitem_12584,child_num 精确匹配
inheritor_919,王永占,II-60,II-060_01_522325,贵州省,matched,subitem_12585,child_num 精确匹配
inheritor_920,赵庚辰,II-61,II-061_01_610000,陕西省,matched,subitem_12586,child_num 精确匹配
inheritor_921,顾景昭,II-61,II-061_01_610000,陕西省,matched,subitem_12586,child_num 精确匹配
inheritor_922,田中禾,II-61,II-061_01_610000,陕西省,matched,subitem_12586,child_num 精确匹配
inheritor_923,马兰花,II-63,II-063_01_640000,宁夏回族自治区,matched,subitem_12588,child_num 精确匹配
inheritor_924,张本兴,II-65,II-065_01_110000,北京市,matched,subitem_12590,child_num 精确匹配
inheritor_925,毛良善,II-68,II-068_01_320500,江苏省,matched,subitem_12593,child_num 精确匹配
inheritor_926,薛桂元,II-68,II-068_01_320500,江苏省,matched,subitem_12593,child_num 精确匹配
inheritor_927,玉素甫·托合提,II-70,II-070_01_650000,新疆维吾尔自治区,matched,subitem_12595,child_num 精确匹配
inheritor_928,阿布来提赛来,II-70,II-070_01_650000,新疆维吾尔自治区,matched,subitem_12595,child_num 精确匹配
inheritor_929,吐尼莎·萨拉依丁,II-70,II-070_01_650000,新疆维吾尔自治区,matched,subitem_12595,child_num 精确匹配
inheritor_930,乌斯曼·艾买提,II-70,II-070_01_650000,新疆维吾尔自治区,matched,subitem_12595,child_num 精确匹配
inheritor_931,买买提·吾拉音,II-70,II-070_01_652122,新疆维吾尔自治区,matched,subitem_12596,child_num 精确匹配
inheritor_932,吐尔逊·司马义,II-70,II-070_01_652122,新疆维吾尔自治区,matched,subitem_12596,child_num 精确匹配
inheritor_933,艾赛提·莫合塔尔,II-70,II-070_01_652200,新疆维吾尔自治区,matched,subitem_12597,child_num 精确匹配
inheritor_934,玉苏因·亚亚,II-70,II-070_01_653127,新疆维吾尔自治区,matched,subitem_12598,child_num 精确匹配
inheritor_935,阿不都吉力力·肉孜,II-70,II-070_01_653127,新疆维吾尔自治区,matched,subitem_12598,child_num 精确匹配
inheritor_936,黄淑英,II-71,II-071_01_350500,福建省,matched,subitem_12600,child_num 精确匹配
inheritor_937,苏统谋,II-71,II-071_01_350500,福建省,matched,subitem_12600,child_num 精确匹配
inheritor_938,吴彦造,II-71,II-071_01_350500,福建省,matched,subitem_12600,child_num 精确匹配
inheritor_939,丁水清,II-71,II-071_01_350500,福建省,matched,subitem_12600,child_num 精确匹配
inheritor_940,苏诗永,II-71,II-071_01_350500,福建省,matched,subitem_12600,child_num 精确匹配
inheritor_941,夏永西,II-71,II-071_01_350500,福建省,matched,subitem_12600,child_num 精确匹配
inheritor_942,吴世安,II-71,II-071_01_350200,福建省,matched,subitem_12599,child_num 精确匹配
inheritor_1219,高洪伟,III-1,III-001_01_110109,北京市,matched,subitem_12809,child_num 精确匹配
inheritor_1220,周贺华,III-2,III-002_01_130322,河北省,matched,subitem_12812,child_num 精确匹配
inheritor_1221,于振江,III-2,III-002_01_130322,河北省,matched,subitem_12812,child_num 精确匹配
inheritor_1222,杨克胜,III-2,III-002_01_370126,山东省,matched,subitem_12814,child_num 精确匹配
inheritor_1223,吴英民,III-2,III-002_01_370281,山东省,matched,subitem_12815,child_num 精确匹配
inheritor_1224,王发,III-2,III-002_01_370687,山东省,matched,subitem_12816,child_num 精确匹配
inheritor_1225,鞠洪钧,III-2,III-002_01_370687,山东省,matched,subitem_12816,child_num 精确匹配
inheritor_1226,李增恒,III-2,III-002_01_610826,陕西省,matched,subitem_12817,child_num 精确匹配
inheritor_1227,武新全,III-3,III-003_01_130121,河北省,matched,subitem_12826,child_num 精确匹配
inheritor_1228,黄廷炎,III-4,III-004_01_500000,重庆市,matched,subitem_12832,child_num 精确匹配
inheritor_1229,黄锐胜,III-4,III-004_01_441500,广东省,matched,subitem_12831,child_num 精确匹配
inheritor_1230,谈小明,III-4,III-004_01_330522,浙江省,matched,subitem_12828,child_num 精确匹配
inheritor_1231,陈行国,III-4,III-004_01_330283,浙江省,matched,subitem_12827,child_num 精确匹配
inheritor_1232,罗德书,III-4,III-004_01_510521,四川省,matched,subitem_12833,child_num 精确匹配
inheritor_1233,王利忠,III-5,III-005_01_130625,河北省,matched,subitem_12866,child_num 精确匹配
inheritor_1234,李登山,III-5,III-005_01_141023,山西省,matched,subitem_12867,child_num 精确匹配
inheritor_1235,王曰友,III-5,III-005_01_331082,浙江省,matched,subitem_12868,child_num 精确匹配
inheritor_1236,李荣仔,III-5,III-005_01_440823,广东省,matched,subitem_12871,child_num 精确匹配
inheritor_1237,冯国佩,III-6,III-006_01_340300,安徽省,matched,subitem_12887,child_num 精确匹配
inheritor_1238,郑九如,III-6,III-006_01_340300,安徽省,matched,subitem_12887,child_num 精确匹配
inheritor_1239,陈敬芝,III-6,III-006_01_340421,安徽省,matched,subitem_12888,child_num 精确匹配
inheritor_1240,王传先,III-6,III-006_01_341226,安徽省,matched,subitem_12889,child_num 精确匹配
inheritor_1241,罗会武,III-7,III-007_01_361023,江西省,matched,subitem_12890,child_num 精确匹配
inheritor_1242,胡振坤,III-7,III-007_01_361130,江西省,matched,subitem_12892,child_num 精确匹配
inheritor_1243,陈来发,III-8,III-008_01_445200,广东省,matched,subitem_12902,child_num 精确匹配
inheritor_1244,杨卫,III-8,III-008_01_440500,广东省,matched,subitem_12901,child_num 精确匹配
inheritor_1245,邢传佩,III-9,III-009_01_210381,辽宁省,matched,subitem_12905,child_num 精确匹配
inheritor_1246,吴三桂,III-10,III-010_01_360830,江西省,matched,subitem_12912,child_num 精确匹配
inheritor_1247,杨作梁,III-11,III-011_01_141022,山西省,matched,subitem_12914,child_num 精确匹配
inheritor_1248,曹怀荣,III-13,III-013_01_610624,陕西省,matched,subitem_12916,child_num 精确匹配
inheritor_1249,张万玖,III-14,III-014_01_610629,陕西省,matched,subitem_12917,child_num 精确匹配
inheritor_1250,缪正发,III-15,III-015_01_620100,甘肃省,matched,subitem_12918,child_num 精确匹配
inheritor_1251,田仁信,III-17,III-017_01_433100,湖南省,matched,subitem_12922,child_num 精确匹配
inheritor_1252,张明光,III-17,III-017_01_433100,湖南省,matched,subitem_12922,child_num 精确匹配
inheritor_1253,覃自友,III-18,III-018_01_420528,湖北省,matched,subitem_12925,child_num 精确匹配
inheritor_1254,张言科,III-18,III-018_01_420528,湖北省,matched,subitem_12925,child_num 精确匹配
inheritor_1255,次仁旺堆,III-19,III-019_01_540000,西藏自治区,matched,subitem_12930,child_num 精确匹配
inheritor_1256,江措,III-19,III-019_01_540000,西藏自治区,matched,subitem_12930,child_num 精确匹配
inheritor_1257,达珍区批,III-20,III-020_01_533400,云南省,matched,subitem_12932,child_num 精确匹配
inheritor_1258,徐桂莲,III-20,III-020_01_533400,云南省,matched,subitem_12932,child_num 精确匹配
inheritor_1259,松吉扎西,III-20,III-020_01_540000,西藏自治区,matched,subitem_12933,child_num 精确匹配
inheritor_1260,洛松江村,III-20,III-020_01_540000,西藏自治区,matched,subitem_12933,child_num 精确匹配
inheritor_1261,昂加措,III-20,III-020_01_632700,青海省,matched,subitem_12934,child_num 精确匹配
inheritor_1262,丹增曲塔,III-21,III-021_01_540000a,西藏自治区,matched,subitem_12942,child_num 精确匹配
inheritor_1263,四郎曲珍,III-21,III-021_01_540000a,西藏自治区,matched,subitem_12942,child_num 精确匹配
inheritor_1264,嘎鸟,III-21,III-021_01_540000b,西藏自治区,matched,subitem_12943,child_num 精确匹配
inheritor_1265,喇嘛·次仁,III-22,III-022_01_540000,西藏自治区,matched,subitem_12945,child_num 精确匹配
inheritor_1266,喇嘛·米玛,III-22,III-022_01_540000,西藏自治区,matched,subitem_12945,child_num 精确匹配
inheritor_1267,李金英,III-23,III-023_01_522636,贵州省,matched,subitem_12954,child_num 精确匹配
inheritor_1268,余贵周,III-23,III-023_01_522636,贵州省,matched,subitem_12954,child_num 精确匹配
inheritor_1269,王景才,III-23,III-023_01_520525,贵州省,matched,subitem_12953,child_num 精确匹配
inheritor_1270,金明春,III-24,III-024_01_222400,吉林省,matched,subitem_12962,child_num 精确匹配
inheritor_1271,万政文,III-25,III-025_01_522630,贵州省,matched,subitem_12964,child_num 精确匹配
inheritor_1272,陆孝宗,III-26,III-026_01_532600,云南省,matched,subitem_12966,child_num 精确匹配
inheritor_1273,黄正武,III-26,III-026_01_532600,云南省,matched,subitem_12966,child_num 精确匹配
inheritor_1274,约相,III-27,III-027_01_533102,云南省,matched,subitem_12970,child_num 精确匹配
inheritor_1275,旺腊,III-27,III-027_01_533102,云南省,matched,subitem_12970,child_num 精确匹配
inheritor_1276,那仁满都拉,III-29,III-029_01_150524,内蒙古自治区,matched,subitem_12973,child_num 精确匹配
inheritor_1277,洪富强,III-30,III-030_01_433100,湖南省,matched,subitem_12974,child_num 精确匹配
inheritor_1278,石顺民,III-30,III-030_01_433100,湖南省,matched,subitem_12974,child_num 精确匹配
inheritor_1279,彭英威,III-31,III-031_01_433100,湖南省,matched,subitem_12975,child_num 精确匹配
inheritor_1280,黄家近,III-32,III-032_01_460200,海南省,matched,subitem_12976,child_num 精确匹配
inheritor_1281,斯旦真,III-33,III-033_01_513228,四川省,matched,subitem_12977,child_num 精确匹配
inheritor_1282,熊自义,III-35,III-035_01_533423,云南省,matched,subitem_12979,child_num 精确匹配
inheritor_1283,钟天珍,III-36,III-036_01_532600,云南省,matched,subitem_12980,child_num 精确匹配
inheritor_1284,杨应金,III-36,III-036_01_532600,云南省,matched,subitem_12980,child_num 精确匹配
inheritor_1285,施万恒,III-37,III-037_01_532500,云南省,matched,subitem_12981,child_num 精确匹配
inheritor_1286,索朗,III-39,III-039_01_540000,西藏自治区,matched,subitem_12983,child_num 精确匹配
inheritor_1287,边巴次仁,III-39,III-039_01_540000,西藏自治区,matched,subitem_12983,child_num 精确匹配
inheritor_1288,阿吾,III-40,III-040_01_632321,青海省,matched,subitem_12985,child_num 精确匹配
inheritor_1289,库尔班·托合塔什,III-41,III-041_01_653131,新疆维吾尔自治区,matched,subitem_12986,child_num 精确匹配
inheritor_1290,买热木汗·阿地力,III-42,III-041_01_653131,新疆维吾尔自治区,matched,subitem_12986,child_num 精确匹配
inheritor_1517,张继青,IV-1,IV-001_01_320000,江苏省,matched,subitem_13136,child_num 精确匹配
inheritor_1518,王芳,IV-1,IV-001_01_320000,江苏省,matched,subitem_13136,child_num 精确匹配
inheritor_1519,林天文,IV-1,IV-001_01_330000,浙江省,matched,subitem_13138,child_num 精确匹配
inheritor_1520,汪世瑜,IV-1,IV-001_01_330000,浙江省,matched,subitem_13138,child_num 精确匹配
inheritor_1521,林为林,IV-1,IV-001_01_330000,浙江省,matched,subitem_13138,child_num 精确匹配
inheritor_1522,蔡正仁,IV-1,IV-001_01_310000,上海市,matched,subitem_13135,child_num 精确匹配
inheritor_1523,计镇华,IV-1,IV-001_01_310000,上海市,matched,subitem_13135,child_num 精确匹配
inheritor_1524,倪传钺,IV-1,IV-001_01_310000,上海市,matched,subitem_13135,child_num 精确匹配
inheritor_1525,梁谷音,IV-1,IV-001_01_310000,上海市,matched,subitem_13135,child_num 精确匹配
inheritor_1526,张洵澎,IV-1,IV-001_01_310000,上海市,matched,subitem_13135,child_num 精确匹配
inheritor_1527,刘异龙,IV-1,IV-001_01_310000,上海市,matched,subitem_13135,child_num 精确匹配
inheritor_1528,岳美缇,IV-1,IV-001_01_310000,上海市,matched,subitem_13135,child_num 精确匹配
inheritor_1529,张静娴,IV-1,IV-001_01_310000,上海市,matched,subitem_13135,child_num 精确匹配
inheritor_1530,侯少奎,IV-1,IV-001_01_110000,北京市,matched,subitem_13133,child_num 精确匹配
inheritor_1531,杨凤一,IV-1,IV-001_01_110000,北京市,matched,subitem_13133,child_num 精确匹配
inheritor_1532,傅艺萍,IV-1,IV-001_01_430000,湖南省,matched,subitem_13139,child_num 精确匹配
inheritor_1533,张富光,IV-1,IV-001_01_430000,湖南省,matched,subitem_13139,child_num 精确匹配
inheritor_1534,许天相,IV-2,IV-002_01_350500,福建省,matched,subitem_13140,child_num 精确匹配
inheritor_1535,曾静萍,IV-2,IV-002_01_350500,福建省,matched,subitem_13140,child_num 精确匹配
inheritor_1536,黄宝珍,IV-3,IV-003_01_350300,福建省,matched,subitem_13141,child_num 精确匹配
inheritor_1537,朱石凤,IV-3,IV-003_01_350300,福建省,matched,subitem_13141,child_num 精确匹配
inheritor_1538,方展荣,IV-4,IV-004_01_440500,广东省,matched,subitem_13142,child_num 精确匹配
inheritor_1539,姚璇秋,IV-4,IV-004_01_440500,广东省,matched,subitem_13142,child_num 精确匹配
inheritor_1540,陈鹏,IV-4,IV-004_01_445100,广东省,matched,subitem_13143,child_num 精确匹配
